Price,Close,High,Low,Open,Volume
Ticker,CCBG,CCBG,CCBG,CCBG,CCBG
Date,,,,,
2024-02-26,27.052759170532227,27.266693034881335,26.761033534278813,26.77075796945344,24500
2024-02-27,26.867996215820312,27.295862051618297,26.85827363625903,27.169448115113493,14400
2024-02-28,26.84855079650879,26.916619985957613,26.595721053737226,26.595721053737226,25300
2024-02-29,27.56814193725586,27.58759080678037,27.140276081448068,27.41255469055235,32600
2024-03-01,27.412555694580078,27.57786738210064,27.159725945740018,27.57786738210064,21000
2024-03-04,26.945791244506836,27.8501432801818,26.92634422962121,27.8501432801818,25100
2024-03-05,27.63620948791504,27.74317640921389,27.120825604538776,27.73345197502798,18000
2024-03-06,27.441726684570312,28.14187116337411,27.14027661994441,27.714005299076934,18600
2024-03-07,27.58759117126465,27.94738598849023,27.286139253890852,27.70428068046083,9600
2024-03-08,27.714948654174805,28.185191221745935,27.695354746714873,27.940272984230404,13700
2024-03-11,27.44063949584961,27.73454063279855,27.430842542140933,27.73454063279855,12600
2024-03-12,27.381858825683594,27.54840329660928,27.33287405860086,27.381858825683594,18600
2024-03-13,27.332876205444336,27.499420689451153,27.009584191616742,27.323079251258292,24800
2024-03-14,26.57852554321289,27.871695369446005,26.48055974590637,27.225111390618352,33500
2024-03-15,26.176860809326172,26.931209436720152,26.069098054396946,26.36299919486266,131100
2024-03-18,26.362998962402344,26.539340392558003,26.108283770908375,26.451169677480173,29300
2024-03-19,26.54913902282715,26.83324322490248,26.54913902282715,26.54913902282715,20900
2024-03-20,27.283891677856445,27.519012958582,26.421778446618244,26.421778446618244,20100
2024-03-21,27.558198928833008,27.88149092368934,26.989988699431642,27.29368865564353,31200
2024-03-22,26.72547721862793,27.185922806078935,26.72547721862793,26.872427778999292,14700
2024-03-25,27.0291748046875,27.470028346422342,26.50994750759732,26.88222424696846,24800
2024-03-26,26.539339065551758,27.31327968649714,26.460965308132252,27.31327968649714,20800
2024-03-27,27.1075496673584,27.176126472523393,26.64710406940928,26.76466377295562,16300
2024-03-28,27.13694190979004,27.430843052203922,27.107551048117493,27.372063197436724,29100
2024-04-01,27.0291748046875,27.54840210177768,26.813647444604754,27.254499117761878,41200
2024-04-02,26.745071411132812,26.794056180921615,26.490358082542667,26.794056180921615,24400
2024-04-03,26.745071411132812,26.989989654343105,26.460967220669385,26.470764174627146,24200
2024-04-04,26.84303855895996,27.176127512720264,26.794055658703744,27.097753751163598,21900
2024-04-05,26.55893325805664,26.931208142663763,26.50994849128084,26.794054532847106,27900
2024-04-08,26.647106170654297,26.94100732127337,26.637309216489932,26.715682981226884,21600
2024-04-09,26.617713928222656,26.941005924574434,26.558934074861746,26.833241302931224,15200
2024-04-10,25.8731632232666,26.392390574771728,25.373529779798176,26.392390574771728,58900
2024-04-11,25.667428970336914,25.87315936833607,25.471493656318792,25.84376851066006,26800
2024-04-12,25.520479202270508,25.85356814956474,25.050236642059062,25.579260923730313,35400
2024-04-15,25.657634735107422,25.8241792090878,25.363731732953784,25.647837781511182,24300
2024-04-16,25.18739128112793,25.530277195968203,25.138408379826995,25.28535895230771,18100
2024-04-17,25.30495262145996,25.85356895888044,25.25596972062127,25.471497100320555,23900
2024-04-18,25.481294631958008,25.481294631958008,25.23637638505558,25.23637638505558,22600
2024-04-19,26.539339065551758,26.539339065551758,25.334341844510213,25.334341844510213,24600
2024-04-22,26.55893325805664,27.06836175248042,26.53933935134632,26.676492961162978,24600
2024-04-23,26.62750816345215,26.88222332678245,26.206248542120406,26.206248542120406,14900
2024-04-24,26.705883026123047,26.833239678792797,26.392388002402676,26.627509270192952,18000
2024-04-25,26.686290740966797,26.745070594340323,26.039706748124484,26.039706748124484,29400
2024-04-26,26.47076416015625,26.73527631113746,26.28462577221637,26.539340969245178,15900
2024-04-29,26.529541015625,26.59811781696002,26.15726615041588,26.59811781696002,25300
2024-04-30,25.980928421020508,26.45117101278916,25.980928421020508,26.45117101278916,26500
2024-05-01,26.41197967529297,26.578524137917224,25.961331052061283,25.99072191084593,23800
2024-05-02,26.93120765686035,26.93120765686035,26.3434035461985,26.451168162583535,25100
2024-05-03,26.91161346435547,27.33287310366022,26.500150778124983,27.11734574175958,32900
2024-05-06,26.89202308654785,27.087956554392882,26.382592706710636,26.98998888618144,26400
2024-05-07,26.862632751464844,27.313281418051904,26.60791755655907,26.705885226688657,32700
2024-05-08,27.185924530029297,27.185924530029297,26.549137482320763,26.833241667911025,17900
2024-05-09,27.47982406616211,27.47982406616211,26.941004719209033,27.30348451396897,29500
2024-05-10,27.166330337524414,27.607183910548503,26.95080296214478,27.607183910548503,13900
2024-05-13,26.666696548461914,27.421045154903158,26.54913684297211,27.421045154903158,73300
2024-05-14,26.862632751464844,27.00958332237028,26.617714510429817,27.00958332237028,28300
2024-05-15,27.391653060913086,27.450434779589127,26.75486605721126,27.1761256981675,31000
2024-05-16,27.64636993408203,27.71494861008268,27.12714446726498,27.12714446726498,44900
2024-05-17,27.57779312133789,27.99905278808559,27.489622406503358,27.81291440470403,21000
2024-05-20,27.19571876525879,27.861896607743468,27.19571876525879,27.479822922449205,14700
2024-05-21,27.567995071411133,27.597385931379897,27.078158616731745,27.25450003938877,24600
2024-05-22,27.13694190979004,27.548404630316213,26.9703974308014,27.352469289655026,28700
2024-05-23,26.480560302734375,26.91161505196507,26.24543902081458,26.91161505196507,32400
2024-05-24,26.40218734741211,26.69608849163194,26.098487380663325,26.69608849163194,24800
2024-05-28,26.500152587890625,26.57852634925937,26.294422165014375,26.353202018896468,24200
2024-05-29,26.196455001831055,26.441373244408283,25.882959950304663,26.127878192881894,27600
2024-05-30,26.382591247558594,26.63730642338957,26.382591247558594,26.500150948048123,18200
2024-05-31,26.6079158782959,27.07815842296446,26.52954212085114,27.07815842296446,54900
2024-06-03,26.803850173950195,26.921409871301094,26.51974414629308,26.921409871301094,14900
2024-06-04,26.35320281982422,26.441373537615977,26.03970776482149,26.03970776482149,12900
2024-06-05,26.57852554321289,26.57852554321289,26.372795126575824,26.372795126575824,19000
2024-06-06,26.686290740966797,26.686290740966797,26.470763366211976,26.470763366211976,10700
2024-06-07,26.3727970123291,26.48056163936522,26.353203104035636,26.470764685218487,13500
2024-06-10,26.402416229248047,26.471532201368046,25.98771851325906,26.26418428500805,16000
2024-06-11,26.69862937927246,26.708501475130138,26.21481381841225,26.21481381841225,19600
2024-06-12,27.034334182739258,27.774865638492845,26.669006385864726,27.399663862882665,22000
2024-06-13,26.609766006469727,27.093579694171304,26.53077605507496,26.639386061199644,17900
2024-06-14,26.51102638244629,26.51102638244629,26.20494057598892,26.283930522276915,18500
2024-06-17,26.876354217529297,26.876354217529297,25.12870141791556,25.12870141791556,17900
2024-06-18,26.767745971679688,27.488529515246384,26.511028158230793,26.511028158230793,22600
2024-06-20,26.51102638244629,26.767744178699488,26.224686650109266,26.481404446362465,11300
2024-06-21,26.51102638244629,26.590016328734283,26.392540521379864,26.51102638244629,56500
2024-06-24,26.659133911132812,27.15282157615379,26.195068183989928,26.688755849010906,25500
2024-06-25,26.254310607910156,26.560396437937708,26.234562649000246,26.491280465022037,15500
2024-06-26,26.570268630981445,26.876354440429786,26.06670701224901,26.076580991040103,25600
2024-06-27,27.4095401763916,27.4095401763916,26.728250651750063,26.728250651750063,21500
2024-06-28,28.080955505371094,28.19943949284194,27.54777191194521,27.636635844182855,305200
2024-07-01,27.72549819946289,28.179691814318463,27.646508251218734,28.179691814318463,22500
2024-07-02,27.903226852416992,27.99209078214356,27.843984860355608,27.86373093553009,11100
2024-07-03,27.38979148864746,28.011839002550737,27.30092755808985,28.011839002550737,11100
2024-07-05,26.47153091430664,27.251558294921793,26.382666987824688,27.251558294921793,30100
2024-07-08,26.619638442993164,26.82698824509951,26.501154456020124,26.757872272153737,25600
2024-07-09,26.58014488220215,26.659134836015134,26.46165900984814,26.511028908024414,26400
2024-07-10,27.04421043395996,27.26143421785942,26.65913464725679,26.65913464725679,53200
2024-07-11,29.157194137573242,29.19668817142555,27.755121095340115,27.755121095340115,66200
2024-07-12,29.37441635131836,29.759492131092923,29.20656246826578,29.453406303150807,24700
2024-07-15,30.16431427001953,30.84560374548853,29.453404741227253,30.174188248883592,41300
2024-07-16,31.911970138549805,32.030454122681085,30.213685260939343,30.213685260939343,84700
2024-07-17,32.37603759765625,32.603133468927204,31.37878829997675,31.655254067134194,64000
2024-07-18,31.87247657775879,32.583388068174834,31.655256551883614,32.376040138982894,28000
2024-07-19,31.694746017456055,32.40565744758717,31.497272084962155,31.921845653832975,29400
2024-07-22,32.2476806640625,32.504396612781626,31.309673273461893,31.763865057024034,33500
2024-07-23,33.047454833984375,33.442402721999265,32.12919543870603,32.12919543870603,43600
2024-07-24,33.5510139465332,35.02220487555189,32.67225048753477,33.07707423043983,37200
2024-07-25,35.170310974121094,36.029330290885866,33.708995822440535,33.708995822440535,54700
2024-07-26,35.18018341064453,35.72323907877416,34.53838795142176,35.24929938114078,76600
2024-07-29,34.755611419677734,34.795107335767696,33.70899224252091,34.094068008053384,45400
2024-07-30,35.120941162109375,35.74298869191469,34.064449830992935,34.992581311014106,49200
2024-07-31,35.05182647705078,35.77261006248161,34.617382659767856,35.19993429272403,77100
2024-08-01,33.58063507080078,34.824730160873024,32.97833925191932,34.824730160873024,39700
2024-08-02,32.83022689819336,32.89934286402444,31.684871764587065,32.267423309833056,39700
2024-08-05,31.388662338256836,32.2772978666593,30.727120798283966,31.68487418105766,74900
2024-08-06,31.438030242919922,31.971213818051694,30.5987608468434,31.319544376245428,50500
