Price,Close,High,Low,Open,Volume
Ticker,CMCO,CMCO,CMCO,CMCO,CMCO
Date,,,,,
2024-02-26,42.113372802734375,42.16299102205792,41.36914493694521,41.49814549357683,155700
2024-02-27,42.093528747558594,42.480530440212696,41.52791583912269,42.341604717410796,139400
2024-02-28,41.19053268432617,42.36145157382765,41.17068993768418,41.706531159813174,97200
2024-02-29,41.44853210449219,42.15306692671901,41.16076308065123,41.92483749636408,149700
2024-03-01,41.904991149902344,41.9645307436508,41.140916730821765,41.58745422058818,210800
2024-03-04,41.32946014404297,42.40114641865104,41.32946014404297,41.99430195930201,135600
2024-03-05,40.67453384399414,41.557683607669475,40.555454664258775,41.19052848149324,82300
2024-03-06,41.309608459472656,41.34929773481284,40.882917520522135,41.15084000209609,117800
2024-03-07,42.033992767333984,42.093528577240725,41.50807292468373,41.537840829637105,91300
2024-03-08,42.113372802734375,42.80798623453867,41.92483643945638,42.470602783967365,130600
2024-03-11,41.93476104736328,42.113376051759836,41.33938022293409,42.113376051759836,80300
2024-03-12,41.69660568237305,41.98437468976335,41.33937571255591,41.81568107719924,60700
2024-03-13,41.795833587646484,42.17291007883436,41.54775764600628,41.54775764600628,60000
2024-03-14,40.77376174926758,41.85537300171934,40.50583927917346,41.676758021656596,76000
2024-03-15,41.42868423461914,41.63706712707846,40.60507025203422,40.60507025203422,157100
2024-03-18,41.18061065673828,41.89507065534435,41.011920815589,41.28976468822964,156300
2024-03-19,41.8454475402832,41.98437324569701,40.96229780379961,41.11114488121662,65600
2024-03-20,42.29198455810547,42.72860062858501,41.56760327839159,41.7958326855339,84500
2024-03-21,42.47060012817383,42.95683063563322,42.47060012817383,42.48052528555336,129200
2024-03-22,42.311832427978516,43.056060260418114,41.80575916746853,42.609522803886655,135900
2024-03-25,42.4606819152832,42.87744770810928,42.004223060662625,42.510296349856965,129500
2024-03-26,43.12552261352539,43.26444454107602,42.649217239635256,42.91713972219945,109500
2024-03-27,43.8697509765625,43.99875153306569,43.16521617279811,43.572060587610935,89100
2024-03-28,44.286521911621094,44.62390537223445,43.76059829677927,43.839984421788905,154800
2024-04-01,42.7682991027832,44.41552352269412,42.66907022105596,44.41552352269412,110000
2024-04-02,42.38129425048828,42.669063260025524,42.20267926424713,42.33167981771876,101700
2024-04-03,42.34160232543945,42.72860399623097,42.09352636960162,42.09352636960162,67200
2024-04-04,41.716453552246094,43.125523161404985,41.537838561600786,42.97667985942635,105300
2024-04-05,41.57753372192383,42.17291453057284,41.408840095425326,41.71645565825267,106300
2024-04-08,41.984375,42.420987307814684,41.746220423249255,41.86529581895534,64900
2024-04-09,42.33168029785156,42.38129473118382,41.67675993598534,42.07368297332065,87100
2024-04-10,41.488224029541016,41.61722080054986,41.021840023365264,41.53783846341662,145800
2024-04-11,42.103450775146484,42.25229786012444,41.557684439124984,41.78591386017621,89500
2024-04-12,41.41876220703125,41.795834924945474,41.22030069030142,41.785913552511346,89800
2024-04-15,40.69437789916992,41.68668171689045,40.337151704475005,41.68668171689045,112800
2024-04-16,40.51576614379883,40.91268539428889,40.15853616862075,40.48599445564158,105000
2024-04-17,39.95014953613281,40.962299871787145,39.89061373043107,40.962299871787145,160800
2024-04-18,40.35699462890625,40.69437807984267,39.890614406537274,40.23791923014594,165600
2024-04-19,40.65468978881836,40.74399728638704,40.13869133457026,40.13869133457026,145500
2024-04-22,40.57530212402344,41.0218395949174,40.505841160255336,40.773763642791714,138800
2024-04-23,41.20045471191406,41.30960873684435,40.46614822578032,40.46614822578032,123000
2024-04-24,41.43860626220703,41.54776028912686,40.89283991294657,41.061533532369594,149600
2024-04-25,40.89283752441406,40.92260921159606,40.16845622529351,40.90276268192089,237200
2024-04-26,41.6072998046875,41.84545060358246,40.91268636812293,40.91268636812293,82000
2024-04-29,41.85537338256836,42.02406320675231,41.6668370287148,41.6668370287148,62200
2024-04-30,40.95237731933594,41.885141506727706,40.95237731933594,41.67675862209846,132200
2024-05-01,41.03176498413086,41.84545388392958,40.84322860478105,40.94245748120959,90100
2024-05-02,41.7971305847168,41.7971305847168,41.02182234629339,41.369716096417356,117400
2024-05-03,42.30406951904297,42.56250435724947,41.8865931905459,42.463107217575704,89100
2024-05-06,43.08931350708008,43.23841299964396,42.592320254210605,42.592320254210605,88100
2024-05-07,43.139015197753906,43.70558719391097,43.05949445848254,43.06943644677023,115500
2024-05-08,43.64594650268555,43.735405438206726,42.87063825600702,42.87063825600702,180200
2024-05-09,44.24233627319336,44.28209664216062,43.556486971416774,43.60618553674711,97900
2024-05-10,44.073360443115234,44.371555627195704,43.81492562804749,44.13300099663432,181600
2024-05-13,43.95408248901367,44.4808940996245,43.81492499124911,44.4808940996245,109700
2024-05-14,44.311920166015625,44.629995543938165,43.91432404773365,44.490834248309156,114800
2024-05-15,45.027591705322266,45.30591052852623,44.53059841102123,44.71945828958069,75100
2024-05-16,44.34173583984375,45.22638316765069,44.19263635665404,44.77908850983893,61800
2024-05-17,44.57035827636719,44.65981721999162,44.31192343465097,44.45108094878723,88900
2024-05-20,45.504703521728516,45.5643440803853,44.5604193227552,44.5604193227552,104500
2024-05-21,44.92819595336914,45.474887835664866,44.838737005956524,45.28603174301959,108800
2024-05-22,44.66975402832031,44.91825066490995,44.29204187076965,44.66975402832031,109600
2024-05-23,44.24233627319336,44.68963094468134,43.92426090497023,44.68963094468134,122900
2024-05-24,44.62999725341797,44.908312271821195,44.28209968865619,44.560418498817164,103900
2024-05-28,43.66582489013672,45.17668474355257,43.596246142234975,45.02758525990176,211700
