Price,Close,High,Low,Open,Volume
Ticker,BNRG,BNRG,BNRG,BNRG,BNRG
Date,,,,,
2024-02-26,3.940000057220459,4.110000133514404,3.5,3.990000009536743,3200
2024-02-27,3.5999999046325684,3.9119999408721924,3.5,3.6500000953674316,4500
2024-02-28,3.4000000953674316,3.700000047683716,3.299999952316284,3.299999952316284,4100
2024-02-29,3.565000057220459,3.7300000190734863,3.390000104904175,3.4800000190734863,2200
2024-03-01,3.5999999046325684,3.6500000953674316,3.4000000953674316,3.430000066757202,2400
2024-03-04,3.380000114440918,3.559999942779541,3.0999999046325684,3.359999895095825,22400
2024-03-05,3.119999885559082,3.369999885559082,3.0199999809265137,3.0999999046325684,8900
2024-03-06,3.0,3.119999885559082,3.0,3.119999885559082,4400
2024-03-07,3.006999969482422,3.0799999237060547,2.759999990463257,3.0799999237060547,4900
2024-03-08,2.928999900817871,2.996999979019165,2.7699999809265137,2.9760000705718994,2400
2024-03-11,2.509999990463257,2.9609999656677246,2.430000066757202,2.940000057220459,15300
2024-03-12,2.640000104904175,2.6740000247955322,2.5999999046325684,2.6500000953674316,12100
2024-03-13,2.6089999675750732,2.640000104904175,2.4189999103546143,2.640000104904175,5800
2024-03-14,2.549999952316284,2.634000062942505,2.5,2.634000062942505,5200
2024-03-15,2.569999933242798,2.5769999027252197,2.4600000381469727,2.549999952316284,900
2024-03-18,2.505000114440918,2.578000068664551,2.450000047683716,2.578000068664551,6000
2024-03-19,2.4779999256134033,2.510999917984009,2.4700000286102295,2.510999917984009,5300
2024-03-20,2.7760000228881836,2.950000047683716,2.4700000286102295,2.490000009536743,21100
2024-03-21,2.549999952316284,2.9119999408721924,2.450000047683716,2.680000066757202,13800
2024-03-22,2.572000026702881,2.572000026702881,2.4200000762939453,2.559999942779541,2100
2024-03-25,2.390000104904175,2.734999895095825,2.3499999046325684,2.734999895095825,5600
2024-03-26,2.25,2.359999895095825,2.25,2.359999895095825,1900
2024-03-27,2.3499999046325684,2.3499999046325684,2.0199999809265137,2.3499999046325684,6000
2024-03-28,2.0,2.2899999618530273,2.0,2.059999942779541,5400
2024-04-01,2.009999990463257,2.303999900817871,2.0,2.109999895095825,6700
2024-04-02,2.0899999141693115,2.1500000953674316,2.0,2.0,2200
2024-04-03,2.0899999141693115,2.2829999923706055,2.0899999141693115,2.119999885559082,4600
2024-04-04,2.2799999713897705,2.359999895095825,2.200000047683716,2.200000047683716,1500
2024-04-05,2.759999990463257,2.9700000286102295,2.0999999046325684,2.0999999046325684,28600
2024-04-08,2.5999999046325684,2.880000114440918,2.4600000381469727,2.880000114440918,19300
2024-04-09,2.4000000953674316,2.575000047683716,2.4000000953674316,2.5199999809265137,4600
2024-04-10,2.119999885559082,2.552999973297119,2.0,2.4100000858306885,4300
2024-04-11,2.453000068664551,2.453000068664551,2.0899999141693115,2.180000066757202,5000
2024-04-12,2.4670000076293945,2.513000011444092,2.2300000190734863,2.513000011444092,900
2024-04-15,2.4579999446868896,2.4609999656677246,2.2699999809265137,2.4609999656677246,1200
2024-04-16,2.2899999618530273,2.4800000190734863,2.2899999618530273,2.4200000762939453,7000
2024-04-17,2.1600000858306885,2.450000047683716,2.0399999618530273,2.0399999618530273,2600
2024-04-18,2.059999942779541,2.4000000953674316,2.049999952316284,2.4000000953674316,1500
2024-04-19,2.121999979019165,2.5,2.121999979019165,2.5,2400
2024-04-22,2.2300000190734863,2.2699999809265137,2.1619999408721924,2.2699999809265137,6000
2024-04-23,2.319999933242798,2.359999895095825,2.184999942779541,2.359999895095825,2400
2024-04-24,2.25,2.359999895095825,2.25,2.299999952316284,1100
2024-04-25,2.1029999256134033,2.3499999046325684,2.049999952316284,2.259999990463257,7900
2024-04-26,2.0,2.1500000953674316,2.0,2.1500000953674316,5500
2024-04-29,1.99399995803833,2.1500000953674316,1.99399995803833,2.1500000953674316,4800
2024-04-30,2.0799999237060547,2.124000072479248,1.9800000190734863,2.0,2200
2024-05-01,1.9800000190734863,2.0399999618530273,1.9800000190734863,2.0399999618530273,800
2024-05-02,1.9199999570846558,1.9550000429153442,1.8880000114440918,1.899999976158142,2000
2024-05-03,1.8849999904632568,2.0,1.7999999523162842,1.850000023841858,8000
2024-05-06,2.140000104904175,2.1500000953674316,1.9500000476837158,1.9600000381469727,17700
2024-05-07,2.180000066757202,2.2899999618530273,1.75,2.200000047683716,13900
2024-05-08,2.180000066757202,2.180000066757202,2.1500000953674316,2.1500000953674316,500
2024-05-09,1.899999976158142,2.1500000953674316,1.7799999713897705,1.9500000476837158,2600
2024-05-10,2.180000066757202,2.180000066757202,1.909999966621399,1.909999966621399,10800
2024-05-13,2.171999931335449,2.190000057220459,2.0199999809265137,2.130000114440918,13100
2024-05-14,2.119999885559082,2.190000057220459,2.109999895095825,2.190000057220459,6500
2024-05-15,2.1500000953674316,2.1600000858306885,2.130000114440918,2.140000104904175,3700
2024-05-16,2.109999895095825,2.178999900817871,2.109999895095825,2.1500000953674316,3500
2024-05-17,2.009999990463257,3.2699999809265137,1.8200000524520874,3.059999942779541,10782100
2024-05-20,1.850000023841858,2.0299999713897705,1.6799999475479126,2.0299999713897705,559500
2024-05-21,1.8200000524520874,1.8200000524520874,1.7000000476837158,1.7000000476837158,154800
2024-05-22,1.5800000429153442,1.7899999618530273,1.409999966621399,1.7200000286102295,309100
2024-05-23,1.5499999523162842,1.6200000047683716,1.440000057220459,1.6200000047683716,113400
2024-05-24,1.4500000476837158,1.5399999618530273,1.2899999618530273,1.5399999618530273,241100
2024-05-28,1.3899999856948853,1.4700000286102295,1.340000033378601,1.4500000476837158,81600
2024-05-29,1.38100004196167,1.434999942779541,1.3279999494552612,1.3799999952316284,95000
2024-05-30,1.409999966621399,1.440000057220459,1.350000023841858,1.3799999952316284,101000
2024-05-31,1.2699999809265137,2.069999933242798,1.2599999904632568,1.409999966621399,10672700
2024-06-03,1.1299999952316284,1.253000020980835,1.0499999523162842,1.2200000286102295,607200
2024-06-04,1.149999976158142,1.159999966621399,1.0809999704360962,1.1399999856948853,207500
2024-06-05,1.100000023841858,1.159999966621399,1.0,1.1299999952316284,164800
2024-06-06,1.0700000524520874,1.4500000476837158,1.0700000524520874,1.3300000429153442,15509800
2024-06-07,0.9900000095367432,1.0700000524520874,0.949999988079071,1.0399999618530273,964900
2024-06-10,1.2100000381469727,1.2400000095367432,1.0399999618530273,1.1699999570846558,5242700
2024-06-11,1.1200000047683716,1.2519999742507935,1.0199999809265137,1.059999942779541,857200
2024-06-12,1.100000023841858,1.2000000476837158,1.0670000314712524,1.1799999475479126,607000
2024-06-13,0.9900000095367432,1.0700000524520874,0.9599999785423279,1.0499999523162842,411900
2024-06-14,1.0099999904632568,1.059999942779541,0.9599999785423279,0.9900000095367432,344500
2024-06-17,0.9900000095367432,1.0399999618530273,0.9800000190734863,1.0399999618530273,123900
2024-06-18,1.0399999618530273,1.0399999618530273,0.9810000061988831,1.0199999809265137,202600
2024-06-20,1.0099999904632568,1.0199999809265137,0.9599999785423279,1.0199999809265137,140600
2024-06-21,0.9980000257492065,1.0089999437332153,0.9700000286102295,0.9900000095367432,75400
2024-06-24,0.9900000095367432,1.0399999618530273,0.9800000190734863,1.0,88800
2024-06-25,0.8759999871253967,1.0099999904632568,0.8370000123977661,1.0099999904632568,298600
2024-06-26,0.8989999890327454,0.9290000200271606,0.8500000238418579,0.8700000047683716,68300
2024-06-27,0.9480000138282776,0.9599999785423279,0.8809999823570251,0.9290000200271606,86400
2024-06-28,0.9210000038146973,0.9490000009536743,0.8999999761581421,0.9490000009536743,32600
2024-07-01,0.8999999761581421,0.9229999780654907,0.8650000095367432,0.8799999952316284,85000
2024-07-02,0.8999999761581421,0.8999999761581421,0.871999979019165,0.871999979019165,96600
2024-07-03,0.9430000185966492,0.9800000190734863,0.9259999990463257,0.9800000190734863,110300
2024-07-05,0.9399999976158142,0.949999988079071,0.9210000038146973,0.9300000071525574,10500
2024-07-08,0.925000011920929,0.9900000095367432,0.902999997138977,0.9900000095367432,53400
2024-07-09,0.8820000290870667,0.925000011920929,0.8500000238418579,0.925000011920929,81000
2024-07-10,0.8880000114440918,0.8999999761581421,0.8700000047683716,0.8899999856948853,45800
2024-07-11,0.8899999856948853,0.8999999761581421,0.8700000047683716,0.8999999761581421,69700
2024-07-12,0.8799999952316284,0.890999972820282,0.8600000143051147,0.890999972820282,59700
2024-07-15,0.9049999713897705,0.9390000104904175,0.8519999980926514,0.8730000257492065,221800
2024-07-16,0.8730000257492065,0.9049999713897705,0.8500000238418579,0.9049999713897705,134100
2024-07-17,0.8980000019073486,0.9390000104904175,0.8700000047683716,0.875,119200
2024-07-18,0.8679999709129333,0.9490000009536743,0.8529999852180481,0.9409999847412109,191300
2024-07-19,0.8479999899864197,0.871999979019165,0.8299999833106995,0.871999979019165,48500
2024-07-22,0.8399999737739563,0.8690000176429749,0.8100000023841858,0.8690000176429749,41500
2024-07-23,0.824999988079071,0.8569999933242798,0.8209999799728394,0.8569999933242798,42000
2024-07-24,0.9750000238418579,1.0299999713897705,0.8199999928474426,0.8299999833106995,915700
2024-07-25,0.9290000200271606,0.949999988079071,0.8960000276565552,0.9200000166893005,127200
2024-07-26,0.8960000276565552,0.9399999976158142,0.8600000143051147,0.9300000071525574,131500
2024-07-29,0.8159999847412109,0.8960000276565552,0.8130000233650208,0.8629999756813049,100600
2024-07-30,0.7799999713897705,0.8519999980926514,0.75,0.8399999737739563,140800
2024-07-31,0.7419999837875366,0.800000011920929,0.722000002861023,0.7799999713897705,199700
2024-08-01,0.7360000014305115,0.777999997138977,0.7310000061988831,0.7599999904632568,79300
2024-08-02,0.6909999847412109,0.7390000224113464,0.6909999847412109,0.7300000190734863,82300
2024-08-05,0.6610000133514404,0.7099999785423279,0.6370000243186951,0.6499999761581421,150700
2024-08-06,0.625,0.6859999895095825,0.6100000143051147,0.6499999761581421,63500
2024-08-07,0.6299999952316284,0.6899999976158142,0.6259999871253967,0.6259999871253967,30400
2024-08-08,0.6299999952316284,0.6570000052452087,0.6200000047683716,0.6520000100135803,23400
2024-08-09,0.6480000019073486,0.6480000019073486,0.6299999952316284,0.6299999952316284,28300
2024-08-12,0.6460000276565552,0.6499999761581421,0.6330000162124634,0.6460000276565552,26000
2024-08-13,0.6200000047683716,0.6399999856948853,0.6150000095367432,0.6399999856948853,21600
2024-08-14,0.6209999918937683,0.6290000081062317,0.6100000143051147,0.6200000047683716,24100
2024-08-15,0.6349999904632568,0.6480000019073486,0.6200000047683716,0.6200000047683716,34600
2024-08-16,0.6240000128746033,0.6480000019073486,0.6050000190734863,0.6399999856948853,69700
2024-08-19,0.6899999976158142,0.7599999904632568,0.6019999980926514,0.6019999980926514,322100
2024-08-20,0.6959999799728394,0.7200000286102295,0.6700000166893005,0.6700000166893005,26000
2024-08-21,0.7120000123977661,0.7300000190734863,0.6970000267028809,0.6980000138282776,40400
2024-08-22,0.699999988079071,0.7379999756813049,0.699999988079071,0.7379999756813049,12500
2024-08-23,0.6909999847412109,0.699999988079071,0.675000011920929,0.675000011920929,19400
2024-08-26,0.6880000233650208,0.6949999928474426,0.6570000052452087,0.6700000166893005,32500
2024-08-27,0.6570000052452087,0.6949999928474426,0.6570000052452087,0.6949999928474426,11900
2024-08-28,0.6330000162124634,0.6940000057220459,0.6330000162124634,0.6940000057220459,20500
2024-08-29,0.6449999809265137,0.7250000238418579,0.6330000162124634,0.7250000238418579,8943200
2024-08-30,1.5499999523162842,2.509999990463257,1.2799999713897705,1.4199999570846558,237820600
2024-09-03,1.2300000190734863,1.4199999570846558,1.0299999713897705,1.2999999523162842,6402800
2024-09-04,1.2599999904632568,1.8700000047683716,1.149999976158142,1.2200000286102295,26059500
2024-09-05,1.1200000047683716,1.2699999809265137,1.059999942779541,1.1799999475479126,2124300
2024-09-06,0.949999988079071,1.1469999551773071,0.949999988079071,1.1200000047683716,956200
2024-09-09,1.2599999904632568,1.4800000190734863,1.0,1.100000023841858,45017300
2024-09-10,1.1200000047683716,1.2400000095367432,1.0499999523162842,1.1699999570846558,2518300
2024-09-11,1.0199999809265137,1.100000023841858,1.0,1.0099999904632568,759300
2024-09-12,0.9649999737739563,1.0199999809265137,0.9430000185966492,1.0,650800
2024-09-13,0.9470000267028809,1.0499999523162842,0.9399999976158142,1.0099999904632568,402100
2024-09-16,1.1299999952316284,1.2100000381469727,1.0299999713897705,1.0499999523162842,2851400
2024-09-17,0.9919999837875366,1.149999976158142,0.9599999785423279,1.1399999856948853,718100
2024-09-18,0.9900000095367432,1.0399999618530273,0.9800000190734863,1.0199999809265137,406200
2024-09-19,0.9399999976158142,1.0299999713897705,0.9309999942779541,1.0199999809265137,343900
2024-09-20,0.9200000166893005,0.9800000190734863,0.9100000262260437,0.9599999785423279,224000
2024-09-23,0.859000027179718,0.9490000009536743,0.8330000042915344,0.9399999976158142,255200
2024-09-24,0.8519999980926514,0.8999999761581421,0.8190000057220459,0.8190000057220459,324000
2024-09-25,0.9300000071525574,0.9599999785423279,0.8650000095367432,0.8989999890327454,2008200
2024-09-26,0.871999979019165,0.9490000009536743,0.843999981880188,0.9089999794960022,340700
2024-09-27,0.8240000009536743,0.8999999761581421,0.8100000023841858,0.8820000290870667,222400
2024-09-30,0.8090000152587891,0.8240000009536743,0.7900000214576721,0.8209999799728394,108700
2024-10-01,0.8199999928474426,0.8500000238418579,0.7900000214576721,0.7900000214576721,252600
2024-10-02,0.8149999976158142,0.8289999961853027,0.7900000214576721,0.8090000152587891,125300
2024-10-03,0.777999997138977,0.8140000104904175,0.7649999856948853,0.800000011920929,151400
2024-10-04,0.7699999809265137,0.800000011920929,0.753000020980835,0.7699999809265137,237400
2024-10-07,0.7979999780654907,0.8149999976158142,0.7599999904632568,0.7609999775886536,133600
2024-10-08,0.8700000047683716,0.8799999952316284,0.7850000262260437,0.7900000214576721,184600
2024-10-09,0.8299999833106995,0.8700000047683716,0.8109999895095825,0.8700000047683716,72500
2024-10-10,0.8349999785423279,0.8489999771118164,0.7900000214576721,0.824999988079071,90400
2024-10-11,0.8209999799728394,0.8489999771118164,0.8059999942779541,0.8069999814033508,65100
2024-10-14,0.8019999861717224,0.8399999737739563,0.800000011920929,0.8109999895095825,76900
2024-10-15,0.75,0.8199999928474426,0.75,0.800000011920929,147300
2024-10-16,0.7250000238418579,0.7799999713897705,0.7200000286102295,0.75,129900
2024-10-17,0.7699999809265137,0.7699999809265137,0.7099999785423279,0.75,127000
2024-10-18,0.7910000085830688,0.8500000238418579,0.7599999904632568,0.7599999904632568,176500
2024-10-21,0.8240000009536743,0.8399999737739563,0.800000011920929,0.8199999928474426,233500
2024-10-22,0.8799999952316284,0.8849999904632568,0.7910000085830688,0.8500000238418579,125300
2024-10-23,0.8799999952316284,0.8830000162124634,0.8399999737739563,0.8690000176429749,59800
2024-10-24,0.8619999885559082,0.8799999952316284,0.8399999737739563,0.8539999723434448,149700
2024-10-25,0.8569999933242798,0.9100000262260437,0.8199999928474426,0.8899999856948853,575200
2024-10-28,0.8679999709129333,0.8700000047683716,0.824999988079071,0.8299999833106995,106100
2024-10-29,0.8550000190734863,0.8799999952316284,0.8399999737739563,0.8790000081062317,57900
2024-10-30,0.8410000205039978,0.8799999952316284,0.8349999785423279,0.8349999785423279,68000
2024-10-31,0.8659999966621399,0.8700000047683716,0.8299999833106995,0.8700000047683716,117000
2024-11-01,0.8600000143051147,0.8700000047683716,0.8299999833106995,0.8700000047683716,105900
2024-11-04,0.8399999737739563,0.8790000081062317,0.8100000023841858,0.8510000109672546,126200
2024-11-05,0.8519999980926514,0.8600000143051147,0.8100000023841858,0.8600000143051147,118300
2024-11-06,0.8349999785423279,0.859000027179718,0.8199999928474426,0.8299999833106995,151000
2024-11-07,0.8080000281333923,0.8399999737739563,0.7509999871253967,0.8299999833106995,131900
2024-11-08,0.7839999794960022,0.7979999780654907,0.7509999871253967,0.7509999871253967,81100
2024-11-11,0.7680000066757202,0.7990000247955322,0.7350000143051147,0.7689999938011169,94000
2024-11-12,0.7540000081062317,0.7829999923706055,0.7310000061988831,0.75,64900
2024-11-13,0.7400000095367432,0.7680000066757202,0.7200000286102295,0.7400000095367432,70000
2024-11-14,0.7289999723434448,0.777999997138977,0.7049999833106995,0.777999997138977,79700
2024-11-15,0.7099999785423279,0.7599999904632568,0.7009999752044678,0.7200000286102295,107300
2024-11-18,0.7450000047683716,0.75,0.7099999785423279,0.7099999785423279,40600
2024-11-19,0.7300000190734863,0.7450000047683716,0.7020000219345093,0.7250000238418579,66500
2024-11-20,0.7210000157356262,0.7400000095367432,0.7099999785423279,0.7200000286102295,24900
2024-11-21,0.7200000286102295,0.7400000095367432,0.699999988079071,0.718999981880188,58500
2024-11-22,0.7400000095367432,0.765999972820282,0.7049999833106995,0.7300000190734863,117000
2024-11-25,0.8299999833106995,0.8489999771118164,0.7300000190734863,0.7400000095367432,139300
2024-11-26,0.7749999761581421,0.8389999866485596,0.7649999856948853,0.8389999866485596,75800
2024-11-27,0.7549999952316284,0.8199999928474426,0.7549999952316284,0.8199999928474426,21400
2024-11-29,0.8180000185966492,0.8199999928474426,0.75,0.7599999904632568,96500
2024-12-02,0.8009999990463257,0.8600000143051147,0.7799999713897705,0.8199999928474426,39800
2024-12-03,0.7850000262260437,0.8690000176429749,0.7799999713897705,0.800000011920929,62800
2024-12-04,0.8199999928474426,0.8640000224113464,0.7049999833106995,0.7829999923706055,9865300
2024-12-05,0.7889999747276306,0.8360000252723694,0.7210000157356262,0.765999972820282,890000
2024-12-06,0.800000011920929,0.8090000152587891,0.75,0.7509999871253967,239100
2024-12-09,0.7590000033378601,0.800000011920929,0.7519999742507935,0.7699999809265137,277300
2024-12-10,0.75,0.800000011920929,0.746999979019165,0.7889999747276306,148000
2024-12-11,0.7400000095367432,0.7599999904632568,0.7300000190734863,0.7300000190734863,65800
2024-12-12,0.7160000205039978,0.7450000047683716,0.7160000205039978,0.7200000286102295,35600
2024-12-13,0.7480000257492065,0.75,0.7250000238418579,0.7260000109672546,72000
2024-12-16,0.7200000286102295,0.7400000095367432,0.7059999704360962,0.7200000286102295,74200
2024-12-17,0.6809999942779541,0.7170000076293945,0.6800000071525574,0.7099999785423279,174400
2024-12-18,0.6800000071525574,0.7300000190734863,0.6759999990463257,0.7059999704360962,103500
2024-12-19,0.6899999976158142,0.7300000190734863,0.6800000071525574,0.6899999976158142,149700
2024-12-20,0.753000020980835,0.7820000052452087,0.6660000085830688,0.6909999847412109,11903900
2024-12-23,0.9279999732971191,0.9639999866485596,0.7900000214576721,0.8999999761581421,9214200
2024-12-24,1.0499999523162842,1.0800000429153442,0.8370000123977661,0.8399999737739563,2050900
2024-12-26,1.0700000524520874,1.100000023841858,0.9319999814033508,0.968999981880188,985300
2024-12-27,1.0199999809265137,1.0399999618530273,0.949999988079071,1.0299999713897705,376000
2024-12-30,1.0099999904632568,1.0299999713897705,0.9599999785423279,0.9900000095367432,364200
2024-12-31,1.2999999523162842,2.450000047683716,1.0800000429153442,1.2300000190734863,49228900
2025-01-02,1.5700000524520874,1.6699999570846558,1.2599999904632568,1.2599999904632568,4567700
2025-01-03,1.659999966621399,1.840000033378601,1.5850000381469727,1.6399999856948853,1830800
2025-01-06,2.0799999237060547,2.119999885559082,1.4199999570846558,1.6100000143051147,2651700
2025-01-07,2.200000047683716,2.25,1.7799999713897705,1.9299999475479126,1528900
2025-01-08,2.299999952316284,2.5190000534057617,1.8300000429153442,2.0999999046325684,1551900
2025-01-10,3.0,3.059999942779541,2.309999942779541,2.309999942779541,2591700
2025-01-13,2.5799999237060547,2.9000000953674316,2.299999952316284,2.7799999713897705,1013200
2025-01-14,1.8600000143051147,2.446000099182129,1.7999999523162842,2.440000057220459,865400
2025-01-15,1.9700000286102295,2.109999895095825,1.7300000190734863,1.899999976158142,592700
2025-01-16,1.7599999904632568,1.9900000095367432,1.7350000143051147,1.9500000476837158,381600
2025-01-17,1.7999999523162842,1.8899999856948853,1.7350000143051147,1.840000033378601,187100
2025-01-21,2.130000114440918,2.4800000190734863,1.940000057220459,2.049999952316284,1119000
2025-01-22,2.140000104904175,2.259999990463257,2.0399999618530273,2.240000009536743,281000
2025-01-23,1.7799999713897705,2.140000104904175,1.7300000190734863,2.119999885559082,327700
2025-01-24,1.809999942779541,1.840000033378601,1.7300000190734863,1.7599999904632568,144600
2025-01-27,1.5199999809265137,1.7300000190734863,1.440000057220459,1.7300000190734863,511000
2025-01-28,1.559999942779541,1.600000023841858,1.4500000476837158,1.5099999904632568,165700
2025-01-29,1.6200000047683716,1.6399999856948853,1.5499999523162842,1.5800000429153442,163500
2025-01-30,1.5399999618530273,1.6430000066757202,1.4600000381469727,1.5800000429153442,100100
2025-01-31,1.3600000143051147,1.559999942779541,1.340000033378601,1.5,236500
2025-02-03,1.3600000143051147,1.4199999570846558,1.2899999618530273,1.2899999618530273,133500
2025-02-04,1.3300000429153442,1.7000000476837158,1.1399999856948853,1.409999966621399,3431900
2025-02-05,1.2899999618530273,1.343999981880188,1.2300000190734863,1.2999999523162842,201700
2025-02-06,1.2000000476837158,1.2999999523162842,1.2000000476837158,1.2899999618530273,206400
2025-02-07,1.1100000143051147,1.2430000305175781,1.1100000143051147,1.190000057220459,213600
2025-02-10,1.2699999809265137,1.2799999713897705,1.1299999952316284,1.1299999952316284,240700
2025-02-11,1.2200000286102295,1.2799999713897705,1.2000000476837158,1.2799999713897705,117600
2025-02-12,1.2000000476837158,1.2489999532699585,1.149999976158142,1.2100000381469727,143200
2025-02-13,1.1549999713897705,1.2100000381469727,1.1200000047683716,1.2100000381469727,182100
2025-02-14,1.059999942779541,1.1740000247955322,1.0199999809265137,1.1399999856948853,254200
2025-02-18,1.3799999952316284,1.4249999523162842,1.1299999952316284,1.190000057220459,412400
2025-02-19,1.3200000524520874,1.4199999570846558,1.2740000486373901,1.399999976158142,189500
2025-02-20,1.5199999809265137,1.600000023841858,1.340000033378601,1.4299999475479126,512300
2025-02-21,1.4500000476837158,1.600000023841858,1.4299999475479126,1.5,365100
2025-02-24,1.4315999746322632,1.4900000095367432,1.4199999570846558,1.4299999475479126,52918
